stateName,date,positiveIncrease,deathIncrease,positive,death,population
Puerto Rico,2020-05-16,47,0,2589,122,2933408
Rhode Island,2020-05-16,215,10,12434,489,1059361
South Carolina,2020-05-16,254,0,8661,380,5148714
South Dakota,2020-05-16,72,0,3959,44,884659
Tennessee,2020-05-16,303,5,17263,295,6829174
Texas,2020-05-16,1731,38,47452,1318,28995881
Utah,2020-05-16,155,1,7068,78,3205958
Vermont,2020-05-16,1,0,934,53,623989
Virgin Islands,2020-05-16,0,0,69,6,107268
Virginia,2020-05-16,1011,25,29683,1003,8535519
Washington,2020-05-16,337,8,18288,999,7614893
West Virginia,2020-05-16,23,0,1470,64,1792147
Wisconsin,2020-05-16,502,8,12187,453,5822434
Wyoming,2020-05-16,25,0,741,7,578759
Alabama,2020-05-17,97,3,11771,488,4903185
Alaska,2020-05-17,0,0,388,10,731545
American Samoa,2020-05-17,0,0,0,0,55641
Arizona,2020-05-17,279,1,13945,680,7278717
Arkansas,2020-05-17,181,0,4759,98,3017804
California,2020-05-17,1441,32,80166,3240,39512223
Colorado,2020-05-17,305,23,21938,1215,5758736
Connecticut,2020-05-17,716,69,37419,3408,3565287
Delaware,2020-05-17,123,4,7670,290,973764
District of Columbia,2020-05-17,81,8,7123,383,705749
Florida,2020-05-17,777,9,45588,1973,21477737
Georgia,2020-05-17,367,12,37579,1610,10617423
Guam,2020-05-17,0,0,154,5,164229
Hawaii,2020-05-17,1,0,640,17,1415872
Idaho,2020-05-17,0,0,2419,73,1787065
Illinois,2020-05-17,1734,48,94191,4177,12671821
Indiana,2020-05-17,498,10,27778,1751,6732219
Iowa,2020-05-17,323,5,14651,351,3155070
Kansas,2020-05-17,14,0,7953,195,2913314
Kentucky,2020-05-17,0,0,7688,334,4467673
Louisiana,2020-05-17,315,12,34432,2491,4648794
Maine,2020-05-17,39,0,1687,70,1344212
Maryland,2020-05-17,836,35,38804,1992,6045680
Massachusetts,2020-05-17,1126,92,88500,5797,6892503
Michigan,2020-05-17,648,10,54963,5124,9986857
Minnesota,2020-05-17,699,22,15668,731,5639632
Mississippi,2020-05-17,173,11,11296,521,2976149
Missouri,2020-05-17,123,7,11171,698,6626371
Montana,2020-05-17,0,0,468,16,1068778
Nebraska,2020-05-17,-43,0,10177,123,1934408
Nevada,2020-05-17,136,3,6949,350,3080156
New Hampshire,2020-05-17,40,1,3596,172,1359711
New Jersey,2020-05-17,1415,102,146504,10363,8882190
New Mexico,2020-05-17,91,6,5938,265,2096829
New York,2020-05-17,1889,183,350121,28232,26161672
North Carolina,2020-05-17,543,10,18673,686,10488084
North Dakota,2020-05-17,52,1,1900,43,762062
Northern Mariana Islands,2020-05-17,0,0,21,2,55144
Ohio,2020-05-17,449,15,27923,1625,11689100
Oklahoma,2020-05-17,73,0,5310,288,3956971
Oregon,2020-05-17,11,0,3623,137,4217737
Pennsylvania,2020-05-17,515,15,65700,4495,12801989
Puerto Rico,2020-05-17,57,1,2646,123,2933408
Rhode Island,2020-05-17,240,10,12674,499,1059361
South Carolina,2020-05-17,155,5,8816,385,5148714
South Dakota,2020-05-17,28,0,3987,44,884659
Tennessee,2020-05-17,96,3,17359,298,6829174
Texas,2020-05-17,944,25,48396,1343,28995881
Utah,2020-05-17,170,2,7238,80,3205958
Vermont,2020-05-17,6,1,940,54,623989
Virgin Islands,2020-05-17,0,0,69,6,107268
Virginia,2020-05-17,705,7,30388,1010,8535519
Washington,2020-05-17,145,2,18433,1001,7614893
West Virginia,2020-05-17,22,3,1492,67,1792147
Wisconsin,2020-05-17,356,0,12543,453,5822434
Wyoming,2020-05-17,13,1,754,8,578759
Alabama,2020-05-18,315,1,12086,489,4903185
Alaska,2020-05-18,0,0,388,10,731545
American Samoa,2020-05-18,0,0,0,0,55641
Arizona,2020-05-18,263,7,14208,687,7278717
Arkansas,2020-05-18,54,2,4813,100,3017804
California,2020-05-18,1291,39,81457,3279,39512223
Colorado,2020-05-18,264,9,22202,1224,5758736
Connecticut,2020-05-18,697,42,38116,3450,3565287
Delaware,2020-05-18,199,7,7869,297,973764
District of Columbia,2020-05-18,147,9,7270,392,705749
Florida,2020-05-18,854,24,46442,1997,21477737
Georgia,2020-05-18,704,39,38283,1649,10617423
Guam,2020-05-18,0,0,154,5,164229
Hawaii,2020-05-18,0,0,640,17,1415872
Idaho,2020-05-18,36,1,2455,74,1787065
Illinois,2020-05-18,2294,57,96485,4234,12671821
Indiana,2020-05-18,477,14,28255,1765,6732219
Iowa,2020-05-18,304,4,14955,355,3155070
Kansas,2020-05-18,350,3,8303,198,2913314
Kentucky,2020-05-18,247,12,7935,346,4467673
Louisiana,2020-05-18,277,72,34709,2563,4648794
Maine,2020-05-18,26,1,1713,71,1344212
Maryland,2020-05-18,958,31,39762,2023,6045680
Massachusetts,2020-05-18,1066,65,89566,5862,6892503
Michigan,2020-05-18,892,24,55855,5148,9986857
Minnesota,2020-05-18,704,9,16372,740,5639632
Mississippi,2020-05-18,136,6,11432,527,2976149
Missouri,2020-05-18,148,16,11319,714,6626371
Montana,2020-05-18,2,0,470,16,1068778
Nebraska,2020-05-18,448,0,10625,123,1934408
Nevada,2020-05-18,112,8,7061,358,3080156
New Hampshire,2020-05-18,56,0,3652,172,1359711
New Jersey,2020-05-18,1736,76,148240,10439,8882190
New Mexico,2020-05-18,158,5,6096,270,2096829
New York,2020-05-18,1250,107,351371,28339,26161672
North Carolina,2020-05-18,534,7,19207,693,10488084
North Dakota,2020-05-18,31,1,1931,44,762062
Northern Mariana Islands,2020-05-18,0,0,21,2,55144
Ohio,2020-05-18,531,32,28454,1657,11689100
Oklahoma,2020-05-18,88,0,5398,288,3956971
Oregon,2020-05-18,64,1,3687,138,4217737
Pennsylvania,2020-05-18,969,20,66669,4515,12801989
Puerto Rico,2020-05-18,64,1,2710,124,2933408
Rhode Island,2020-05-18,121,7,12795,506,1059361
South Carolina,2020-05-18,126,6,8942,391,5148714
South Dakota,2020-05-18,40,0,4027,44,884659
Tennessee,2020-05-18,652,3,18011,301,6829174
Texas,2020-05-18,781,7,49177,1350,28995881
Utah,2020-05-18,146,0,7384,80,3205958
Vermont,2020-05-18,0,0,940,54,623989
Virgin Islands,2020-05-18,0,0,69,6,107268
Virginia,2020-05-18,752,5,31140,1015,8535519
Washington,2020-05-18,178,1,18611,1002,7614893
West Virginia,2020-05-18,10,1,1502,68,1792147
Wisconsin,2020-05-18,144,6,12687,459,5822434
Wyoming,2020-05-18,12,2,766,10,578759
Alabama,2020-05-19,290,15,12376,504,4903185
Alaska,2020-05-19,12,0,400,10,731545
American Samoa,2020-05-19,0,0,0,0,55641
Arizona,2020-05-19,368,18,14576,705,7278717
Arkansas,2020-05-19,110,2,4923,102,3017804
California,2020-05-19,2295,124,83752,3403,39512223
Colorado,2020-05-19,280,33,22482,1257,5758736
Connecticut,2020-05-19,314,22,38430,3472,3565287
Delaware,2020-05-19,168,7,8037,304,973764
District of Columbia,2020-05-19,164,8,7434,400,705749
Florida,2020-05-19,502,55,46944,2052,21477737
Georgia,2020-05-19,572,26,38855,1675,10617423
Guam,2020-05-19,0,0,154,5,164229
Hawaii,2020-05-19,1,0,641,17,1415872
Idaho,2020-05-19,0,0,2455,74,1787065
Illinois,2020-05-19,1545,145,98030,4379,12671821
Indiana,2020-05-19,450,59,28705,1824,6732219
Iowa,2020-05-19,341,12,15296,367,3155070
Kansas,2020-05-19,50,1,8353,199,2913314
Kentucky,2020-05-19,134,20,8069,366,4467673
Louisiana,2020-05-19,329,18,35038,2581,4648794
Maine,2020-05-19,28,2,1741,73,1344212
Maryland,2020-05-19,1784,58,41546,2081,6045680
Massachusetts,2020-05-19,955,76,90521,5938,6892503
Michigan,2020-05-19,610,102,56465,5250,9986857
Minnesota,2020-05-19,657,17,17029,757,5639632
Mississippi,2020-05-19,272,27,11704,554,2976149
Missouri,2020-05-19,132,15,11451,729,6626371
Montana,2020-05-19,1,0,471,16,1068778
Nebraska,2020-05-19,229,0,10854,123,1934408
Nevada,2020-05-19,35,0,7096,358,3080156
New Hampshire,2020-05-19,69,0,3721,172,1359711
New Jersey,2020-05-19,1116,148,149356,10587,8882190
New Mexico,2020-05-19,96,6,6192,276,2096829
New York,2020-05-19,1474,219,352845,28558,26161672
North Carolina,2020-05-19,32,0,19239,693,10488084
North Dakota,2020-05-19,63,1,1994,45,762062
Northern Mariana Islands,2020-05-19,0,0,21,2,55144
Ohio,2020-05-19,498,63,28952,1720,11689100
Oklahoma,2020-05-19,91,5,5489,293,3956971
Oregon,2020-05-19,39,2,3726,140,4217737
Pennsylvania,2020-05-19,642,113,67311,4628,12801989
Puerto Rico,2020-05-19,95,0,2805,124,2933408
Rhode Island,2020-05-19,156,26,12951,532,1059361
South Carolina,2020-05-19,114,8,9056,399,5148714
South Dakota,2020-05-19,58,2,4085,46,884659
Tennessee,2020-05-19,401,4,18412,305,6829174
Texas,2020-05-19,1375,38,50552,1388,28995881
Utah,2020-05-19,134,8,7518,88,3205958
Vermont,2020-05-19,4,0,944,54,623989
Virgin Islands,2020-05-19,0,0,69,6,107268
Virginia,2020-05-19,1005,27,32145,1042,8535519
Washington,2020-05-19,200,29,18811,1031,7614893
West Virginia,2020-05-19,0,0,1502,68,1792147
Wisconsin,2020-05-19,198,8,12885,467,5822434
Wyoming,2020-05-19,10,0,776,10,578759
Alabama,2020-05-20,676,18,13052,522,4903185
Alaska,2020-05-20,1,0,401,10,731545
American Samoa,2020-05-20,0,0,0,0,55641
Arizona,2020-05-20,330,42,14906,747,7278717
Arkansas,2020-05-20,80,5,5003,107,3017804
California,2020-05-20,2245,94,85997,3497,39512223
Colorado,2020-05-20,315,42,22797,1299,5758736
Connecticut,2020-05-20,587,57,39017,3529,3565287
Delaware,2020-05-20,157,6,8194,310,973764
District of Columbia,2020-05-20,117,7,7551,407,705749
Florida,2020-05-20,527,44,47471,2096,21477737
Georgia,2020-05-20,946,22,39801,1697,10617423
Guam,2020-05-20,0,0,154,5,164229
Hawaii,2020-05-20,2,0,643,17,1415872
Idaho,2020-05-20,51,3,2506,77,1787065
Illinois,2020-05-20,2388,146,100418,4525,12671821
Indiana,2020-05-20,569,40,29274,1864,6732219
Iowa,2020-05-20,324,26,15620,393,3155070
Kansas,2020-05-20,154,3,8507,202,2913314
Kentucky,2020-05-20,98,10,8167,376,4467673
Louisiana,2020-05-20,278,27,35316,2608,4648794
Maine,2020-05-20,78,0,1819,73,1344212
Maryland,2020-05-20,777,42,42323,2123,6045680
Massachusetts,2020-05-20,1133,128,91654,6066,6892503
Michigan,2020-05-20,857,46,57322,5296,9986857
Minnesota,2020-05-20,641,29,17670,786,5639632
Mississippi,2020-05-20,263,16,11967,570,2976149
Missouri,2020-05-20,176,11,11627,740,6626371
Montana,2020-05-20,7,0,478,16,1068778
Nebraska,2020-05-20,268,15,11122,138,1934408
Nevada,2020-05-20,292,19,7388,377,3080156
New Hampshire,2020-05-20,147,18,3868,190,1359711
New Jersey,2020-05-20,1420,162,150776,10749,8882190
New Mexico,2020-05-20,125,7,6317,283,2096829
New York,2020-05-20,1525,78,354370,28636,26161672
North Carolina,2020-05-20,1023,33,20262,726,10488084
North Dakota,2020-05-20,101,4,2095,49,762062
Northern Mariana Islands,2020-05-20,0,0,21,2,55144
Ohio,2020-05-20,484,61,29436,1781,11689100
Oklahoma,2020-05-20,43,6,5532,299,3956971
Oregon,2020-05-20,75,4,3801,144,4217737
Pennsylvania,2020-05-20,815,142,68126,4770,12801989
Puerto Rico,2020-05-20,61,1,2866,125,2933408
Rhode Island,2020-05-20,405,6,13356,538,1059361
South Carolina,2020-05-20,119,8,9175,407,5148714
South Dakota,2020-05-20,92,0,4177,46,884659
Tennessee,2020-05-20,0,0,18412,305,6829174
Texas,2020-05-20,1121,38,51673,1426,28995881
Utah,2020-05-20,192,2,7710,90,3205958
Vermont,2020-05-20,0,0,944,54,623989
Virgin Islands,2020-05-20,0,0,69,6,107268
Virginia,2020-05-20,763,33,32908,1075,8535519
Washington,2020-05-20,160,6,18971,1037,7614893
West Virginia,2020-05-20,65,1,1567,69,1792147
Wisconsin,2020-05-20,528,14,13413,481,5822434
Wyoming,2020-05-20,11,1,787,11,578759
Alabama,2020-05-21,236,7,13288,529,4903185
Alaska,2020-05-21,0,0,401,10,731545
American Samoa,2020-05-21,0,0,0,0,55641
Arizona,2020-05-21,442,17,15348,764,7278717
Arkansas,2020-05-21,455,3,5458,110,3017804
California,2020-05-21,2034,86,88031,3583,39512223
Colorado,2020-05-21,394,11,23191,1310,5758736
Connecticut,2020-05-21,191,54,39208,3583,3565287
Delaware,2020-05-21,192,7,8386,317,973764
District of Columbia,2020-05-21,237,5,7788,412,705749
Florida,2020-05-21,1204,48,48675,2144,21477737
Georgia,2020-05-21,862,78,40663,1775,10617423
Guam,2020-05-21,11,0,165,5,164229
Hawaii,2020-05-21,4,0,647,17,1415872
Idaho,2020-05-21,0,0,2506,77,1787065
Illinois,2020-05-21,2270,82,102688,4607,12671821
Indiana,2020-05-21,662,49,29936,1913,6732219
Iowa,2020-05-21,550,17,16170,410,3155070
Kansas,2020-05-21,118,2,8625,204,2913314
Kentucky,2020-05-21,119,10,8286,386,4467673
Louisiana,2020-05-21,1188,21,36504,2629,4648794
Maine,2020-05-21,58,0,1877,73,1344212
Maryland,2020-05-21,1208,36,43531,2159,6045680
Massachusetts,2020-05-21,1206,82,92860,6148,6892503
Michigan,2020-05-21,666,70,57988,5366,9986857
Minnesota,2020-05-21,530,32,18200,818,5639632
Mississippi,2020-05-21,255,10,12222,580,2976149
Missouri,2020-05-21,147,9,11774,749,6626371
Montana,2020-05-21,1,0,479,16,1068778
Nebraska,2020-05-21,305,0,11427,138,1934408
Nevada,2020-05-21,12,6,7400,383,3080156
New Hampshire,2020-05-21,67,9,3935,199,1359711
New Jersey,2020-05-21,810,97,151586,10846,8882190
New Mexico,2020-05-21,155,11,6472,294,2096829
New York,2020-05-21,2088,107,356458,28743,26161672
North Carolina,2020-05-21,250,2,20512,728,10488084
North Dakota,2020-05-21,134,2,2229,51,762062
Northern Mariana Islands,2020-05-21,1,0,22,2,55144
Ohio,2020-05-21,731,56,30167,1837,11689100
Oklahoma,2020-05-21,148,5,5680,304,3956971
Oregon,2020-05-21,16,1,3817,145,4217737
Pennsylvania,2020-05-21,1126,99,69252,4869,12801989
Puerto Rico,2020-05-21,47,1,2913,126,2933408
Rhode Island,2020-05-21,215,18,13571,556,1059361
South Carolina,2020-05-21,206,9,9381,416,5148714
South Dakota,2020-05-21,0,2,4177,48,884659
Tennessee,2020-05-21,549,8,18961,313,6829174
Texas,2020-05-21,1380,34,53053,1460,28995881
Utah,2020-05-21,164,2,7874,92,3205958
Vermont,2020-05-21,6,0,950,54,623989
Virgin Islands,2020-05-21,0,0,69,6,107268
Virginia,2020-05-21,1229,25,34137,1100,8535519
Washington,2020-05-21,146,7,19117,1044,7614893
West Virginia,2020-05-21,26,1,1593,70,1792147
Wisconsin,2020-05-21,472,6,13885,487,5822434
Wyoming,2020-05-21,14,1,801,12,578759
Alabama,2020-05-22,382,12,13670,541,4903185
Alaska,2020-05-22,2,0,403,10,731545
American Samoa,2020-05-22,0,0,0,0,55641
Arizona,2020-05-22,276,11,15624,775,7278717
Arkansas,2020-05-22,154,3,5612,113,3017804
California,2020-05-22,2221,82,90252,3665,39512223
Colorado,2020-05-22,296,14,23487,1324,5758736
Connecticut,2020-05-22,432,54,39640,3637,3565287
Delaware,2020-05-22,143,5,8529,322,973764
District of Columbia,2020-05-22,105,6,7893,418,705749
Florida,2020-05-22,776,46,49451,2190,21477737
Georgia,2020-05-22,819,33,41482,1808,10617423
Guam,2020-05-22,0,0,165,5,164229
Hawaii,2020-05-22,-5,0,642,17,1415872
Idaho,2020-05-22,89,2,2595,79,1787065
Illinois,2020-05-22,2756,108,105444,4715,12671821
Indiana,2020-05-22,473,28,30409,1941,6732219
Iowa,2020-05-22,322,14,16492,424,3155070
Kansas,2020-05-22,284,1,8909,205,2913314
Kentucky,2020-05-22,140,5,8426,391,4467673
Louisiana,2020-05-22,421,39,36925,2668,4648794
Maine,2020-05-22,71,2,1948,75,1344212
Maryland,2020-05-22,893,48,44424,2207,6045680
Massachusetts,2020-05-22,936,80,93796,6228,6892503
Michigan,2020-05-22,555,29,58543,5395,9986857
Minnesota,2020-05-22,805,33,19005,851,5639632
Mississippi,2020-05-22,403,15,12625,595,2976149
Missouri,2020-05-22,211,9,11985,758,6626371
Montana,2020-05-22,0,0,479,16,1068778
Nebraska,2020-05-22,235,9,11662,147,1934408
Nevada,2020-05-22,125,3,7525,386,3080156
New Hampshire,2020-05-22,79,5,4014,204,1359711
New Jersey,2020-05-22,993,139,152579,10985,8882190
New Mexico,2020-05-22,153,8,6625,302,2096829
New York,2020-05-22,1696,110,358154,28853,26161672
North Carolina,2020-05-22,1598,47,22110,775,10488084
North Dakota,2020-05-22,88,1,2317,52,762062
Northern Mariana Islands,2020-05-22,0,0,22,2,55144
Ohio,2020-05-22,627,35,30794,1872,11689100
Oklahoma,2020-05-22,169,3,5849,307,3956971
Oregon,2020-05-22,47,2,3864,147,4217737
Pennsylvania,2020-05-22,959,141,70211,5010,12801989
Puerto Rico,2020-05-22,117,0,3030,126,2933408
Rhode Island,2020-05-22,165,23,13736,579,1059361
South Carolina,2020-05-22,257,3,9638,419,5148714
South Dakota,2020-05-22,179,2,4356,50,884659
Tennessee,2020-05-22,433,2,19394,315,6829174
Texas,2020-05-22,486,10,53539,1470,28995881
Utah,2020-05-22,183,1,8057,93,3205958
Vermont,2020-05-22,2,0,952,54,623989
Virgin Islands,2020-05-22,0,0,69,6,107268
Virginia,2020-05-22,813,36,34950,1136,8535519
Washington,2020-05-22,148,6,19265,1050,7614893
West Virginia,2020-05-22,112,2,1705,72,1792147
Wisconsin,2020-05-22,511,9,14396,496,5822434
Wyoming,2020-05-22,2,0,803,12,578759
Alabama,2020-05-23,447,8,14117,549,4903185
Alaska,2020-05-23,4,0,407,10,731545
American Samoa,2020-05-23,0,0,0,0,55641
Arizona,2020-05-23,429,26,16053,801,7278717
Arkansas,2020-05-23,163,2,5775,115,3017804
California,2020-05-23,2287,72,92539,3737,39512223
Colorado,2020-05-23,477,3,23964,1327,5758736
Connecticut,2020-05-23,382,38,40022,3675,3565287
Delaware,2020-05-23,0,0,8529,322,973764
District of Columbia,2020-05-23,73,9,7966,427,705749
Florida,2020-05-23,676,43,50127,2233,21477737
Georgia,2020-05-23,760,14,42242,1822,10617423
Guam,2020-05-23,0,0,165,5,164229
Hawaii,2020-05-23,1,0,643,17,1415872
Idaho,2020-05-23,0,0,2595,79,1787065
Illinois,2020-05-23,2352,75,107796,4790,12671821
Indiana,2020-05-23,492,23,30901,1964,6732219
Iowa,2020-05-23,406,22,16898,446,3155070
Kansas,2020-05-23,37,0,8946,205,2913314
Kentucky,2020-05-23,145,0,8571,391,4467673
Louisiana,2020-05-23,0,0,36925,2668,4648794
Maine,2020-05-23,65,2,2013,77,1344212
Maryland,2020-05-23,1071,36,45495,2243,6045680
Massachusetts,2020-05-23,845,76,94641,6304,6892503
Michigan,2020-05-23,503,65,59046,5460,9986857
Minnesota,2020-05-23,840,10,19845,861,5639632
Mississippi,2020-05-23,380,21,13005,616,2976149
Missouri,2020-05-23,159,7,12144,765,6626371
Montana,2020-05-23,0,0,479,16,1068778
Nebraska,2020-05-23,301,0,11963,147,1934408
Nevada,2020-05-23,1,1,7526,387,3080156
New Hampshire,2020-05-23,75,4,4089,208,1359711
New Jersey,2020-05-23,561,97,153140,11082,8882190
New Mexico,2020-05-23,0,0,6625,302,2096829
New York,2020-05-23,1772,178,359926,29031,26161672
North Carolina,2020-05-23,754,3,22864,778,10488084
North Dakota,2020-05-23,48,0,2365,52,762062
Northern Mariana Islands,2020-05-23,0,0,22,2,55144
Ohio,2020-05-23,614,84,31408,1956,11689100
Oklahoma,2020-05-23,111,4,5960,311,3956971
Oregon,2020-05-23,24,0,3888,147,4217737
Pennsylvania,2020-05-23,798,102,71009,5112,12801989
Puerto Rico,2020-05-23,70,1,3100,127,2933408
Rhode Island,2020-05-23,216,18,13952,597,1059361
South Carolina,2020-05-23,257,6,9895,425,5148714
South Dakota,2020-05-23,108,0,4464,50,884659
Tennessee,2020-05-23,391,14,19785,329,6829174
Texas,2020-05-23,1237,8,54776,1478,28995881
Utah,2020-05-23,203,4,8260,97,3205958
Vermont,2020-05-23,2,0,954,54,623989
Virgin Islands,2020-05-23,0,0,69,6,107268
Virginia,2020-05-23,799,23,35749,1159,8535519
Washington,2020-05-23,0,0,19265,1050,7614893
West Virginia,2020-05-23,0,0,1705,72,1792147
Wisconsin,2020-05-23,481,11,14877,507,5822434
Wyoming,2020-05-23,10,0,813,12,578759
Alabama,2020-05-24,361,2,14478,551,4903185
Alaska,2020-05-24,0,0,407,10,731545
American Samoa,2020-05-24,0,0,0,0,55641
Arizona,2020-05-24,324,0,16377,801,7278717
Arkansas,2020-05-24,147,1,5922,116,3017804
California,2020-05-24,1481,16,94020,3753,39512223
Colorado,2020-05-24,210,5,24174,1332,5758736
Connecticut,2020-05-24,446,18,40468,3693,3565287
Delaware,2020-05-24,280,4,8809,326,973764
District of Columbia,2020-05-24,144,5,8110,432,705749
Florida,2020-05-24,740,4,50867,2237,21477737
Georgia,2020-05-24,660,5,42902,1827,10617423
Guam,2020-05-24,1,0,166,5,164229
Hawaii,2020-05-24,0,0,643,17,1415872
Idaho,2020-05-24,31,0,2626,79,1787065
Illinois,2020-05-24,2508,66,110304,4856,12671821
Indiana,2020-05-24,475,12,31376,1976,6732219
Iowa,2020-05-24,353,10,17251,456,3155070
Kansas,2020-05-24,58,0,9004,205,2913314
Kentucky,2020-05-24,0,0,8571,391,4467673
Louisiana,2020-05-24,244,23,37169,2691,4648794
Maine,2020-05-24,42,1,2055,78,1344212
Maryland,2020-05-24,818,34,46313,2277,6045680
Massachusetts,2020-05-24,1067,68,95708,6372,6892503
Michigan,2020-05-24,349,6,59395,5466,9986857
Minnesota,2020-05-24,728,17,20573,878,5639632
Mississippi,2020-05-24,255,9,13260,625,2976149
Missouri,2020-05-24,249,3,12393,768,6626371
Montana,2020-05-24,0,0,479,16,1068778
Nebraska,2020-05-24,171,0,12134,147,1934408
Nevada,2020-05-24,355,-7,7881,380,3080156
New Hampshire,2020-05-24,60,1,4149,209,1359711
New Jersey,2020-05-24,1014,56,154154,11138,8882190
New Mexico,2020-05-24,318,15,6943,317,2096829
New York,2020-05-24,1589,110,361515,29141,26161672
North Carolina,2020-05-24,501,6,23365,784,10488084
North Dakota,2020-05-24,53,1,2418,53,762062
Northern Mariana Islands,2020-05-24,0,0,22,2,55144
Ohio,2020-05-24,503,13,31911,1969,11689100
Oklahoma,2020-05-24,77,0,6037,311,3956971
Oregon,2020-05-24,39,1,3927,148,4217737
Pennsylvania,2020-05-24,554,24,71563,5136,12801989
Puerto Rico,2020-05-24,89,0,3189,127,2933408
Rhode Island,2020-05-24,113,11,14065,608,1059361
South Carolina,2020-05-24,201,10,10096,435,5148714
South Dakota,2020-05-24,99,0,4563,50,884659
Tennessee,2020-05-24,326,7,20111,336,6829174
Texas,2020-05-24,1085,50,55861,1528,28995881
Utah,2020-05-24,132,0,8392,97,3205958
Vermont,2020-05-24,2,0,956,54,623989
Virgin Islands,2020-05-24,0,0,69,6,107268
Virginia,2020-05-24,495,12,36244,1171,8535519
Washington,2020-05-24,563,11,19828,1061,7614893
West Virginia,2020-05-24,54,0,1759,72,1792147
Wisconsin,2020-05-24,400,3,15277,510,5822434
Wyoming,2020-05-24,25,0,838,12,578759
Alabama,2020-05-25,508,15,14986,566,4903185
Alaska,2020-05-25,1,0,408,10,731545
American Samoa,2020-05-25,0,0,0,0,55641
Arizona,2020-05-25,198,6,16575,807,7278717
Arkansas,2020-05-25,107,1,6029,117,3017804
California,2020-05-25,2380,15,96400,3768,39512223
Colorado,2020-05-25,82,1,24256,1333,5758736
Connecticut,2020-05-25,405,49,40873,3742,3565287
Delaware,2020-05-25,156,6,8965,332,973764
District of Columbia,2020-05-25,115,8,8225,440,705749
Florida,2020-05-25,879,15,51746,2252,21477737
Georgia,2020-05-25,498,21,43400,1848,10617423
Guam,2020-05-25,0,0,166,5,164229
Hawaii,2020-05-25,0,0,643,17,1415872
Idaho,2020-05-25,0,0,2626,79,1787065
Illinois,2020-05-25,1713,29,112017,4885,12671821
Indiana,2020-05-25,339,8,31715,1984,6732219
Iowa,2020-05-25,306,0,17557,456,3155070
Kansas,2020-05-25,121,2,9125,207,2913314
Kentucky,2020-05-25,0,0,8571,391,4467673
Louisiana,2020-05-25,640,0,37809,2691,4648794
Maine,2020-05-25,19,0,2074,78,1344212
Maryland,2020-05-25,839,25,47152,2302,6045680
Massachusetts,2020-05-25,658,44,96366,6416,6892503
Michigan,2020-05-25,226,13,59621,5479,9986857
Minnesota,2020-05-25,742,12,21315,890,5639632
Mississippi,2020-05-25,198,10,13458,635,2976149
Missouri,2020-05-25,155,5,12548,773,6626371
Montana,2020-05-25,0,0,479,16,1068778
Nebraska,2020-05-25,228,0,12362,147,1934408
Nevada,2020-05-25,75,14,7956,394,3080156
New Hampshire,2020-05-25,48,1,4197,210,1359711
New Jersey,2020-05-25,938,9,155092,11147,8882190
New Mexico,2020-05-25,83,3,7026,320,2096829
New York,2020-05-25,1249,88,362764,29229,26161672
North Carolina,2020-05-25,692,6,24057,790,10488084
North Dakota,2020-05-25,39,1,2457,54,762062
Northern Mariana Islands,2020-05-25,0,0,22,2,55144
Ohio,2020-05-25,566,18,32477,1987,11689100
Oklahoma,2020-05-25,53,2,6090,313,3956971
Oregon,2020-05-25,22,0,3949,148,4217737
Pennsylvania,2020-05-25,362,10,71925,5146,12801989
Puerto Rico,2020-05-25,71,2,3260,129,2933408
Rhode Island,2020-05-25,0,0,14065,608,1059361
South Carolina,2020-05-25,82,5,10178,440,5148714
South Dakota,2020-05-25,23,0,4586,50,884659
Tennessee,2020-05-25,424,2,20535,338,6829174
Texas,2020-05-25,548,5,56409,1533,28995881
Utah,2020-05-25,129,1,8521,98,3205958
Vermont,2020-05-25,6,0,962,54,623989
Virgin Islands,2020-05-25,0,0,69,6,107268
Virginia,2020-05-25,1483,37,37727,1208,8535519
Washington,2020-05-25,237,9,20065,1070,7614893
West Virginia,2020-05-25,15,0,1774,72,1792147
Wisconsin,2020-05-25,307,4,15584,514,5822434
Wyoming,2020-05-25,5,0,843,12,578759
Alabama,2020-05-26,664,14,15650,580,4903185
Alaska,2020-05-26,2,0,410,10,731545
American Samoa,2020-05-26,0,0,0,0,55641
Arizona,2020-05-26,289,3,16864,810,7278717
Arkansas,2020-05-26,151,2,6180,119,3017804
California,2020-05-26,2987,50,99387,3818,39512223
Colorado,2020-05-26,296,19,24552,1352,5758736
Connecticut,2020-05-26,430,27,41303,3769,3565287
Delaware,2020-05-26,101,3,9066,335,973764
District of Columbia,2020-05-26,109,0,8334,440,705749
Florida,2020-05-26,509,7,52255,2259,21477737
Georgia,2020-05-26,583,48,43983,1896,10617423
Guam,2020-05-26,1,0,167,5,164229
Hawaii,2020-05-26,0,0,643,17,1415872
Idaho,2020-05-26,0,0,2626,79,1787065
Illinois,2020-05-26,1178,38,113195,4923,12671821
Indiana,2020-05-26,363,20,32078,2004,6732219
Iowa,2020-05-26,146,21,17703,477,3155070
Kansas,2020-05-26,74,3,9199,210,2913314
Kentucky,2020-05-26,380,3,8951,394,4467673
Louisiana,2020-05-26,245,11,38054,2702,4648794
Maine,2020-05-26,35,1,2109,79,1344212
Maryland,2020-05-26,535,31,47687,2333,6045680
Massachusetts,2020-05-26,460,57,96826,6473,6892503
Michigan,2020-05-26,353,27,59974,5506,9986857
Minnesota,2020-05-26,645,18,21960,908,5639632
